4.338380599281201344e-01,4.302550747573400391e-01,2.326273731342212991e-01
3.777107156326664494e-01,4.227881709318153103e-01,-2.967069040013857184e-01
4.182109295529691795e-01,4.435241034357246814e-01,3.280871213270665221e-01
4.338343877102662227e-01,4.042956949389236443e-01,2.171672796282587137e-01
4.611924672237744938e-01,4.861627137171273261e-01,3.072737148925028805e-01
5.536936018843205964e-01,5.450116651024080605e-01,3.397921447150081264e-01
4.081612192324157729e-01,4.288440195296039925e-01,-2.691914232981027499e-01
4.172472773651627609e-01,4.478658233292644453e-01,3.200783958514692440e-01
3.354711391989038671e-01,3.940666473122789171e-01,-2.502220996355556393e-01
4.382691442325861719e-01,4.802605987043326863e-01,1.443032877341450804e-01
4.775530993202113383e-01,5.149135846808331474e-01,4.049999936122511413e-01
3.550447475490883797e-01,4.139586545594309275e-01,-2.644128886627820085e-01
4.298889518844801749e-01,3.943182391253232666e-01,2.622906446193202790e-01
4.322881815152909146e-01,4.919472275855428789e-01,-2.849598636819125619e-01
3.890169817023574339e-01,4.052866309100954800e-01,-2.312649862947445123e-01
4.203432940175436672e-01,4.188439903852266277e-01,2.981570068263861839e-01
4.112821729362878265e-01,4.062475914165362134e-01,2.171672796282587137e-01
3.513295903285568178e-01,4.319811874907883986e-01,-2.485755919317916007e-01
-3.188095517761062592e-01,4.342369477099214392e-01,1.969368366255158098e-01
4.047055511438324427e-01,3.950060425048084745e-01,2.617687170623901882e-01
4.209521067304907160e-01,4.045545781815667041e-01,3.038809864749796863e-01
4.066187763236362995e-01,4.035372277472346614e-01,2.108525011697514884e-01
4.193643576758597780e-01,4.533874345538994599e-01,-1.588453595553820097e-01
4.227926717848519700e-01,4.933568682208016587e-01,2.493501802481910279e-01
3.877098299648246704e-01,4.068608042580947881e-01,2.730887477608239244e-01
4.049374800485511239e-01,3.986160832125480447e-01,2.391022762820626812e-01
3.790270097140260863e-01,4.121981931149519274e-01,1.821120020234914538e-01
4.222133635944660401e-01,4.836730370673240076e-01,2.722305170850823353e-01
4.540090594233930910e-01,5.113016591258927601e-01,2.783591079121490730e-01
4.129912720843393892e-01,4.505309601042697953e-01,-1.773665753010312540e-01
3.503297484323404376e-01,4.132816895048777028e-01,-2.029369099993131587e-01
4.259026199383983413e-01,4.747155587825347411e-01,2.703231161801240012e-01
3.623544420965328361e-01,4.198750411332045629e-01,1.895346189235162793e-01
4.470916080467364218e-01,4.493736123188223908e-01,-3.029883842638685376e-01
4.485507750813428895e-01,4.133567317991768131e-01,-2.983355766607657666e-01
3.914283021352170655e-01,4.002565433549833407e-01,1.930527671412718138e-01
3.783473378248249919e-01,4.230665861758664548e-01,2.406716650535122015e-01
4.217197226072574301e-01,4.596826196386850083e-01,-2.119572608243058265e-01
4.542567321433960137e-01,4.941680078803449283e-01,3.022055119717048099e-01
3.894762985084646578e-01,4.627714959969015940e-01,-2.013651017672035692e-01
3.640544120435110220e-01,4.112710410733310673e-01,1.244598830509978521e-01
4.091830494863538670e-01,5.075740121095905222e-01,2.976628920128343014e-01
3.491016102217176509e-01,3.973577588382182224e-01,-2.235354418521691700e-01
4.454024992292611729e-01,4.564315593708421215e-01,-2.871940859031039683e-01
4.052679838959988290e-01,4.578164017370132122e-01,-2.076340453062868463e-01
4.312695918748525314e-01,3.976804471100286453e-01,2.836322870748444469e-01
4.245772244347358892e-01,4.087358112375622521e-01,2.383002337659765046e-01
4.213650077298224939e-01,4.115431015316710628e-01,-2.606203671753042905e-01
2.550797963351442710e-01,4.093908888165982973e-01,2.992635474822665231e-01
3.728856545878143636e-01,4.335508062355971082e-01,-1.137152625561251018e-01
7.136962465256592170e-01,7.747486486828178975e-01,7.480999276981742385e-01
3.550917673650051398e-01,4.104183215122315653e-01,-2.573074013394477388e-01
4.467770711686506746e-01,5.197175973494918555e-01,-2.760572502803938510e-01
4.295958506300405766e-01,4.359523898893006288e-01,1.983598093938280515e-01
3.228434924288376973e-01,4.222315619035727496e-01,1.730693824809739767e-01
3.668376250866755006e-01,4.390788867264734385e-01,-3.094958072703752894e-01
7.150123639493864980e-01,7.750939100007263605e-01,2.893925630505035373e-01
4.177188860726526731e-01,3.998184115510552417e-01,-2.543832803835668899e-01
4.240387549747601792e-01,4.708183353227558543e-01,3.065889544355592800e-01
4.237431746352687267e-01,4.759469539477712008e-01,8.075069625903806558e-02
4.296514245142018518e-01,4.123948272037443741e-01,1.966477216012082196e-01
3.962387068543076762e-01,4.341201442418762824e-01,-1.162884202725279204e-01
4.278975491216888694e-01,4.788716758476851965e-01,2.702484006257547811e-01
4.177386488527102815e-01,4.619198877854016616e-01,-2.147287256446911707e-01
4.401749584336279164e-01,4.625143831496975610e-01,-1.325260834944003707e-01
4.073177041638497142e-01,4.008060282015293296e-01,-2.906393360062326514e-01
7.140677248062931026e-01,7.656359626510773619e-01,6.312726173913758565e-01
4.110143932470653461e-01,4.039846663024523332e-01,-2.927545854001671888e-01
4.333473391692990728e-01,3.976804471100286453e-01,2.482402139820991394e-01
5.223447900139348565e-01,5.324659532936530937e-01,-2.381654032983385461e-01
4.082848578202136203e-01,3.997083259604078398e-01,1.756881635231172523e-01
4.618563489478761386e-01,4.996142839444874806e-01,5.813622309716210967e-01
3.671772693392090781e-01,4.653744614269407776e-01,2.472214648206317589e-01
4.940978444514247392e-01,4.655959076340230873e-01,2.833393362964109485e-01
4.987590424047824711e-01,5.335172276922429679e-01,3.046402380347372207e-01
4.155918906989317096e-01,4.176199399315648209e-01,-2.426960353885829758e-01
3.641738246563737125e-01,4.960743791682372117e-01,2.740034432761507821e-01
4.981243914332741940e-01,5.240507193418078025e-01,2.615936236134593362e-01
4.360300560062700392e-01,4.837580395501094865e-01,2.982017035283341388e-01
3.503468502925547456e-01,6.276841189976927193e-01,-3.170071051735284251e-01
3.473775227863059034e-01,4.152153491587519674e-01,2.545831988879221353e-01
5.451342527946493322e-01,5.734770528147506985e-01,3.465953582421464896e-01
3.727387059553763371e-01,4.042830340045501236e-01,-1.801847610636685415e-01
4.598079696958966012e-01,4.743406251282596964e-01,-1.703183113005565796e-01
4.401847641047882398e-01,4.016565268570118641e-01,2.104042324201579051e-01
3.499349375960129072e-01,4.485367681138287543e-01,-1.472510892994475518e-01
4.824448226147754482e-01,4.955713407806411896e-01,3.318204600294290540e-01
3.722383649500353719e-01,4.154323080960714010e-01,-1.797909846934068745e-01
3.868438562815962323e-01,4.766442298969940650e-01,-2.425716967032892357e-01
3.819127774586116297e-01,4.135171854644321687e-01,9.140504268907732877e-02
4.108295257113785404e-01,4.394610609852744321e-01,2.112971059746047431e-01
4.317106541643263018e-01,4.784696090723251638e-01,3.057401255115188565e-01
3.602729560880024162e-01,4.217151263031513331e-01,-2.692676124717238717e-01
4.225942307517605578e-01,4.147631477761268282e-01,-2.447673161889686866e-01
4.055408423900385695e-01,4.413037849808035817e-01,2.997867796876537705e-01
3.907014529215268039e-01,4.399850625174970831e-01,-8.075069625903806558e-02
5.243718432614251634e-01,5.312506287325279297e-01,2.346809656758536977e-01
3.728178802394493951e-01,4.298138463023841727e-01,2.798202945797307328e-01
4.009610458839633629e-01,4.473757208100565541e-01,1.067126942252126370e-01
3.230417711981902196e-01,4.834231244379205705e-01,2.627217823980926847e-01
7.155893957071032263e-01,7.803267152346704538e-01,-3.080618315964095966e-01
7.137317300882612958e-01,7.741200263061032150e-01,6.352268087465744451e-01
5.095199558211822577e-01,5.033268714720811055e-01,2.005618190186720939e-01
3.691475167445801286e-01,5.191338228902645513e-01,-1.507258238344558465e-01
4.223542314863222291e-01,3.946065139964706758e-01,2.259550423058481472e-01
3.746405758020345811e-01,4.037230443528411206e-01,2.420714895246724174e-01
3.615814682349046683e-01,3.935059122685250488e-01,2.762584185391410152e-01
3.089487527626220142e-01,3.992726749931914676e-01,-2.476766045137867023e-01
4.416165837507964320e-01,4.911607610442692562e-01,2.886518302556980720e-01
3.363411692058955182e-01,5.423518672912441829e-01,1.905169088051436310e-01
4.441078575265879347e-01,4.632628776715136398e-01,-3.224447446449064669e-01
6.273507676300863478e-01,5.182318716281527626e-01,2.867545392141095939e-01
3.885283650261039390e-01,4.393051905494151366e-01,-3.026601264625498056e-01
4.784550805671164975e-01,4.790779818392675304e-01,-3.189316780871576662e-01
-2.806908359361440231e-01,4.136025659303726454e-01,-1.520562030124485431e-01
3.970765383336657961e-01,3.996669830872314200e-01,-2.577798028165915190e-01
4.367902045036858305e-01,4.368527846509379642e-01,2.908443772257188753e-01
3.944246213996865924e-01,4.632244184500797224e-01,3.029065072666750069e-01
4.099583829808302049e-01,4.201829378768782153e-01,-1.588453595553820097e-01
3.391234853384616499e-01,4.132763267727175838e-01,1.588453595553820097e-01
4.982108598416892242e-01,5.824866758675886214e-01,2.530655591688480421e-01
3.488561291548722965e-01,4.210591147533372935e-01,-1.500483017699394683e-01
3.605853544886004070e-01,4.081788986234444749e-01,2.257857455127791346e-01
4.499772015469489794e-01,4.005828351213849836e-01,-2.391022762820626812e-01
3.856345892130255693e-01,4.013700532906969709e-01,-2.688856163023942702e-01
4.288601257699361513e-01,4.082848578202136203e-01,-1.622210924999604453e-01
4.201498600844342790e-01,4.295163619347949768e-01,-2.238877671717655060e-01
9.241127707568964622e-01,9.695766802747572966e-01,4.855838466164174028e-01
3.941353764378822122e-01,4.468551532289460892e-01,1.777782138269557166e-01
4.299481716939465570e-01,4.288158257942392138e-01,-1.533549862358720983e-01
-3.523443228856861786e-01,4.157715039982183836e-01,-7.837036509374201154e-02
5.184324872561678621e-01,5.329976831813686422e-01,3.216673663969736308e-01
3.604861516327683701e-01,3.922088459519695314e-01,2.141015885752033110e-01
3.433099870290406419e-01,4.547562226277206965e-01,2.744204662312951237e-01
3.382117962885423101e-01,4.378033953663941213e-01,-3.060503240531416980e-01
3.990291269671959462e-01,4.617334518371249974e-01,2.842712670482510640e-01
5.432951010035881323e-01,5.652272215278294487e-01,3.135162169891741457e-01
4.374505804869904813e-01,4.249894927357966701e-01,-2.245856380873175184e-01
4.241530234217485429e-01,4.853880932418281891e-01,3.098574715213615605e-01
3.865550222400298552e-01,4.078894021297782002e-01,-3.032739883011849602e-01
-8.524541227868402682e-02,4.307277643380741372e-01,-2.966609589807661096e-01
4.033443336453932937e-01,4.596095564006806855e-01,-2.348247192565288133e-01
3.470514733928301565e-01,4.606258558876895060e-01,-2.803194560870133079e-01
4.194888895205527435e-01,4.424973654982724547e-01,-2.655660863515192927e-01
4.931343117589508940e-01,5.097082278522420129e-01,2.104042324201579051e-01
4.065520268127322812e-01,4.442990329233818536e-01,-1.960648264835939958e-01
5.511443863828092704e-01,6.140872615747818841e-01,3.065506554761399660e-01
6.326346033801806268e-01,6.703647102603194075e-01,3.209668936129365102e-01
4.298533880004480334e-01,4.539887896267796874e-01,1.052012860713737036e-01
3.125986854235586754e-01,4.374780674130169800e-01,2.005618190186720939e-01
-2.552771675023431941e-01,4.152929349702593198e-01,2.314180594426460680e-01
4.650240498656752486e-01,4.356796909397657180e-01,-3.077629417380864374e-01
3.895925996557946802e-01,4.680209711903498548e-01,-1.286400603816020838e-01
4.491607619103822335e-01,4.256725717143697851e-01,3.080245637884121424e-01
3.716525929733363043e-01,4.200694550236418467e-01,-1.465288746212661530e-01
-2.896546798194191696e-01,4.173170306568844690e-01,-2.506528623509437503e-01
3.455782079409498442e-01,3.984401129949170506e-01,-2.287552114461398889e-01
3.955664365774682056e-01,4.344734284521554746e-01,2.136794428653354116e-01
4.198702859545626609e-01,4.090150401879034670e-01,-2.473356057288781662e-01
3.964365762645383762e-01,4.014301358210803361e-01,-2.477897936673401080e-01
3.920107911812789614e-01,4.022381283742947899e-01,3.038004456737952719e-01
9.342551244078649564e-01,9.502426494426371439e-01,4.608474063047479086e-01
3.971848735530781882e-01,4.377111335460381891e-01,2.862000504557622449e-01
3.817212559213160605e-01,4.385493843644412415e-01,-2.193103600668624142e-01
3.785104260629956197e-01,4.172722012831975857e-01,3.060889774892937010e-01
3.687591485256583312e-01,4.424002044437781445e-01,5.419673776969655132e-03
4.323561647284638876e-01,5.114601300211571999e-01,1.735146817325512458e-01
4.447485226845201978e-01,4.213418941808360074e-01,2.157581256488919907e-01
4.002156160396592166e-01,4.082436786319696975e-01,2.813651709908857601e-01
4.226032642968763353e-01,4.039783017736494619e-01,2.812431876687866428e-01
3.961578820114498023e-01,4.011223353961073657e-01,2.117381020405156855e-01
7.156661103500492338e-01,7.711586576379650948e-01,5.193037584958732911e-01
9.460693430159998751e-01,9.257282101258517137e-01,4.408053391612381522e-01
3.971560035312412529e-01,4.531151560587851068e-01,-2.670136639804471246e-01
3.782758327549646804e-01,4.164233631587840323e-01,2.781655835407513822e-01
4.151220970484280626e-01,4.688829339962556908e-01,3.077254681106495471e-01
4.268257231226395554e-01,4.404878131612156023e-01,-2.776461237411007588e-01
4.412461337115829441e-01,4.039910339700379382e-01,2.788718174224988355e-01
3.848976934550875639e-01,4.377999818285162603e-01,2.500054278669024965e-01
3.810455589789371600e-01,4.433270914654768302e-01,1.875151695933306162e-01
5.351320132217308734e-01,5.580474050709880451e-01,3.128380601478891188e-01
3.875894199616528590e-01,4.472496316160482488e-01,2.356793562204283488e-01
3.814616241880615655e-01,4.017428378130950550e-01,-2.995693782372209069e-01
4.539456950327853679e-01,4.338967950920029626e-01,-1.507258238344558465e-01
4.454203052406260910e-01,4.518964043456409341e-01,2.756526533202192097e-01
4.400506183785522496e-01,4.148361712551483782e-01,2.245856380873175184e-01
4.058677079720454106e-01,4.611369603738706413e-01,-2.935878627056366930e-01
4.342551751543083927e-01,6.014301179722060242e-01,3.023298780689971377e-01
4.268675014786663668e-01,5.033605585099197866e-01,-2.430673428382427725e-01
3.925713875766615457e-01,4.648251695549663887e-01,-1.306172751562366952e-01
4.325558544983839626e-01,4.485843791156822191e-01,-2.061941262506127859e-01
3.625732858044050100e-01,4.258813601795261028e-01,-2.776461237411007588e-01
3.837455338214670886e-01,4.372646935489280517e-01,2.435585057147004184e-01
4.188730299247673261e-01,4.687556657178123531e-01,-2.821514648315167628e-01
4.167010713590388882e-01,4.018422580910239739e-01,-2.521341858371906608e-01
4.117365980804794101e-01,4.311076125711802431e-01,2.455977482611899909e-01
3.882908982843178425e-01,4.181079649193022996e-01,2.866440910696012034e-01
4.584432949485227615e-01,4.504769191818109308e-01,2.749029778270259405e-01
5.247950166306075692e-01,5.302331415989851582e-01,3.177290454964878386e-01
4.335877184553445507e-01,4.108743994083999262e-01,-2.590810683610986764e-01
4.058615566829808508e-01,4.272047253891870233e-01,2.652390922077652036e-01
7.248254291507286728e-01,7.820647258334265661e-01,3.053498621122560652e-01
9.458096892248751830e-01,9.244486714755371093e-01,7.515056772516827133e-01
4.005828351213849836e-01,4.339334728845899991e-01,2.406716650535122015e-01
3.905304422613610216e-01,4.348352452893549103e-01,-2.274554501901999704e-01
7.142418363405002024e-01,7.777513361934582647e-01,6.395363596959859898e-01
-2.639110647735398718e-01,4.020933100999141141e-01,-2.600820560753850930e-01
-3.234361693047261288e-01,4.217702058866377168e-01,2.517150570768207363e-01
4.650509270677288254e-01,4.650798537693854318e-01,2.678796595445265272e-01
3.932582782460629089e-01,4.015101466281169595e-01,2.262920673563295071e-01
4.131420531854186895e-01,4.599353043771513549e-01,-2.847885337821199347e-01
4.012563768688173771e-01,4.326009632240909175e-01,2.447673161889686866e-01
3.918677439748532998e-01,4.524596999846487999e-01,2.183467008915713770e-01
4.122528846207096365e-01,4.108407450452957743e-01,-2.042128932497492555e-01
3.669384812879625812e-01,4.212122795241098339e-01,2.871940859031039683e-01
4.119843702205149283e-01,4.145225250187746235e-01,2.279465122642752306e-01
4.612390459100860762e-01,4.815645755582680376e-01,-2.081056637334562087e-01
4.016166459492815921e-01,4.394179916943696806e-01,-2.535761669074976243e-01
4.190180009586251808e-01,4.123184424461065478e-01,2.460666441384024572e-01
4.115154027804725501e-01,3.997977880246147975e-01,-2.560595696131698351e-01
3.917881095893583354e-01,4.384043795304251034e-01,-2.369366022427607243e-01
5.426743690532001008e-01,5.457145362559810975e-01,6.461707988069927966e-01
3.972353525775239036e-01,4.110535275971254898e-01,1.948799515193534726e-01
5.040642526683598579e-01,4.955053360120319494e-01,3.196587312914708767e-01
7.149536555255363579e-01,7.878562765878021068e-01,7.456472938250724436e-01
3.927439267622566677e-01,4.162966609929195649e-01,3.004338087669116697e-01
5.602240278399128748e-01,5.361712995477758703e-01,-3.076504374368253525e-01
4.060579819827518921e-01,4.309761290798184152e-01,2.903303167837246179e-01
8.099443811080483391e-01,9.276717523701896173e-01,4.379908558555811737e-01
3.131442774268538010e-01,4.442232493411016336e-01,-2.285944345337318773e-01
5.609590989958045393e-01,5.889349878345055966e-01,3.491890140900974493e-01
4.355054373162520753e-01,4.848353264883663583e-01,2.479027473610482257e-01
4.471721152909998165e-01,4.853639266702087229e-01,-2.185408059466790731e-01
4.088581531073922082e-01,4.213973535574883633e-01,-1.817319735474944298e-01
9.610269569516692867e-01,9.322866773652678241e-01,4.685545191718189506e-01
4.448835458900987083e-01,4.212308108215493396e-01,-2.840397787103661198e-01
4.116537554251986641e-01,4.364482308523196519e-01,1.648829600855228616e-01
4.136558614239305709e-01,4.983375142829629678e-01,-3.173849658066971724e-01
4.167111406602310719e-01,4.120886445277979759e-01,-2.831038312671774748e-01
3.299360967320827953e-01,4.222452080208022873e-01,1.096192207369431348e-01
3.421890205919798089e-01,4.038061339566378360e-01,-2.106288312292899645e-01
3.865374722040858524e-01,4.198987875957432836e-01,2.356793562204283488e-01
4.325896918501119237e-01,4.779505797675597245e-01,-2.264598020594210115e-01
4.110814629551872712e-01,4.016432351239621612e-01,1.137152625561251018e-01
4.128292541087815182e-01,5.025451608252419211e-01,-3.070084403406306839e-01
3.431735679019445873e-01,4.349721032262924836e-01,-2.228238531606849260e-01
4.364727275860938449e-01,4.897091924849029110e-01,2.837490244184835975e-01
4.466263688792282416e-01,4.079190136378968989e-01,-3.005622956268716450e-01
4.353306225596690338e-01,4.451585511224737668e-01,2.800080195712574826e-01
4.317908141892726759e-01,4.474300784078916737e-01,-2.872487835078970653e-01
-3.463934515865658703e-01,4.060212079725702417e-01,2.717235403079324429e-01
4.084961613543260373e-01,4.365636242798556221e-01,2.429438571551396642e-01
3.426441286653110763e-01,4.291852324466169932e-01,-2.221028216481565343e-01
4.649184868494209422e-01,4.984404074560926379e-01,2.956870066818403364e-01
4.382623752693826646e-01,4.087241447298624597e-01,-2.149361728022332330e-01
4.268967251711280331e-01,4.081965722587669321e-01,2.894975600707220820e-01
3.951710260994771851e-01,4.275068618324932568e-01,-2.786801201525347937e-01
5.117931682128501469e-01,5.292418497761877116e-01,7.197109949409594698e-01
5.774216293514625731e-01,5.850698138873857701e-01,2.853575518546236922e-01
4.336872589614130247e-01,4.797537615177133175e-01,-2.809370201582750415e-01
3.905549089165544219e-01,4.421738665677408808e-01,-1.137152625561251018e-01
4.188633478656089149e-01,4.028720756786851598e-01,-1.721677036859103893e-01
4.711296805356939843e-01,4.982198393078781651e-01,8.304039009656380421e-02
4.245031208389049016e-01,4.482276969202169670e-01,2.849028137708486952e-01
3.954026521198546473e-01,4.216094104710913504e-01,2.788718174224988355e-01
4.257621493437978022e-01,4.717086815897526542e-01,-1.917996183204398741e-01
4.104013566994835771e-01,4.253686121558784561e-01,-2.171672796282587137e-01
4.167966789445817222e-01,4.429122602674698816e-01,-2.349680987718677783e-01
4.204138910955941832e-01,4.347702942097784740e-01,-3.083961294851076396e-01
4.034537252262011542e-01,4.792644254819299343e-01,1.633014796515846190e-01
4.178324480172266875e-01,3.999625656441355703e-01,-2.155537994153386427e-01
4.499171450597989064e-01,4.888027040802067624e-01,-2.805054612085757237e-01
4.688694464178428944e-01,4.115098593044602682e-01,-1.020517984514194287e-01
7.171768318496766215e-01,7.819168663060622748e-01,3.599014212196324225e-01
3.832907806685970642e-01,4.140433440526499753e-01,-3.189316780871576662e-01
4.003859329552714175e-01,4.312849944173762773e-01,-2.758553287005411914e-01
2.925566462144938429e-01,4.057384294447105022e-01,-2.880626532792205374e-01
4.369326386277305185e-01,4.955678088990517760e-01,-2.309575336567945558e-01
4.134851339533459624e-01,4.390622092668595156e-01,2.088054995741570885e-01
4.428967200044084951e-01,4.206626036744318675e-01,1.977950853758080330e-01
4.219533907738131639e-01,4.006031626106422716e-01,-2.546828808780211562e-01
3.730322099560526294e-01,4.515184830297188090e-01,2.431905483392139133e-01
3.924219375887021410e-01,4.587157355131519232e-01,-2.554738275451553520e-01
4.327810333788584818e-01,4.528440893631646702e-01,3.023298780689971377e-01
3.910176135071477543e-01,4.964141202791468310e-01,-2.193103600668624142e-01
3.498659814653227174e-01,4.471203738401294259e-01,-2.728041738145073891e-01
4.303609113367491412e-01,4.264103722954112885e-01,2.706951650157545797e-01
3.487505806853362089e-01,4.323259620138364401e-01,2.373492980781325701e-01
3.377177947645176870e-01,4.119788744290627247e-01,2.842712670482510640e-01
5.159569277734676884e-01,5.179962265290606327e-01,3.123582557867145559e-01
4.440135353020736031e-01,4.354662432260616445e-01,-2.226444931838055530e-01
5.112549073714505177e-01,5.612511336072775192e-01,3.112102286011739216e-01
4.361181753612908829e-01,4.185867846801640257e-01,-2.850737883086129076e-01
4.285128063965160661e-01,4.245598011475420486e-01,-1.255349014195331347e-01
4.841679823364429813e-01,5.354239623093420830e-01,-2.836322870748444469e-01
4.365321761113665766e-01,4.363220605065803448e-01,2.863669899932954066e-01
3.792784539665484123e-01,4.034280044694263379e-01,-2.099522301952808367e-01
4.123621026116875421e-01,4.485171536542627013e-01,-2.719413968085853117e-01
2.394988960959221203e-01,3.939365815097322643e-01,-2.728041738145073891e-01
3.960843027628963009e-01,4.458341461942121886e-01,-2.574022095772022789e-01
4.354234545306878701e-01,4.158636481652796535e-01,3.146829812508278867e-01
3.742566900860953560e-01,3.937370512386738630e-01,2.335170121213405170e-01
4.142597617526173615e-01,5.156819060718209613e-01,-2.956401899797274080e-01
4.264356346485334570e-01,4.276346575654085269e-01,2.930501456772972024e-01
